Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
hamilton2002+nabian2018,3348,894.6208063507446,15240.57142857143,0.0,10.399045281694574,123.42857142857144,0.0,11.534832451499119,10.829144620811288,10.512345679012345,0.10659171075837742,0.913310636702229,0.9880240411655756,0.011975958834424443,0.007260754512830448,0.004325409558044851,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.88299587985303,1.49,0.4315,0.03679653513484959,0.4879036790187177,0.0
hamilton2002+Neurokit+Kubios,5990,727.8040556711277,21972.83333333333,0.0,8.60716677574097,148.16666666666666,0.0,11.534832451499119,11.297288359788359,10.935626102292769,0.08796296296296297,0.9489051354098754,0.9907941535343884,0.009205846465611484,0.004294887515699258,0.00452508977867428,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8824547202691587,1.49,0.395,0.03621077258058935,0.5444722215136416,0.0
hamilton2002+Neurokit,5913,739.3368313846959,22128.33333333333,0.0,8.714161786478615,148.66666666666666,0.0,11.534832451499119,11.310956790123457,10.975088183421517,0.08950617283950617,0.9523603883148735,0.9907090057309867,0.009290994269013255,0.004152143385953966,0.004311066549702222,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8827456564828745,1.49,0.395,0.03730951525769372,0.5444722215136416,0.0
hamilton2002+pantompkins1985+Kubios,4055,450.65245953203686,20886.42857142857,10.923076923076923,11.006046909736432,144.42857142857142,2.3076923076923075,11.534832451499119,11.781194885361552,2.253968253968254,4.647927689594356,0.19302466744806016,0.4086951960391559,0.5913048039608441,0.019077592451588257,0.004163984537755674,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9122145364383668,1.49,0.41,0.056304918737783274,0.700035713374682,0.0
hamilton2002+pantompkins1985,3925,445.16843521812814,20886.42857142857,11.9,10.938803716141397,144.42857142857142,2.5,11.534832451499119,11.81305114638448,2.1709656084656084,4.82528659611993,0.18584424714243003,0.3928958407690471,0.607104159230953,0.01856012766302611,0.0034267421600688718,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.9232703486444256,1.49,0.41,0.06150205589836068,0.700035713374682,0.0
hamilton2002+promac+Kubios,5934,427.2286785889932,22275.166666666668,0.0769230769230769,6.151311280254099,149.16666666666666,0.0769230769230769,11.534832451499119,11.909611992945326,11.211750440917108,0.33741181657848324,0.9716850617812985,0.9697312385165341,0.03026876148346593,0.014956286488622834,0.006185847771482616,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8830574055374978,1.49,0.3954166666666667,0.03793045782248987,0.4359281286328439,0.0
hamilton2002+promac+Kubios_optimized,6569,248.90390363239652,17671.85714285714,0.0,3.4222034372208148,132.71428571428572,0.0,11.534832451499119,11.759038800705467,11.11739417989418,0.32572751322751325,0.9637718702330976,0.9691950482901002,0.030804951709899938,0.00416335151501098,0.004352406476019132,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8830335197459027,1.49,0.395,0.036723489677893933,0.5444722215136415,0.0
hamilton2002+promac,5834,421.5165719309382,22484.5,0.0769230769230769,6.055003578600256,149.83333333333334,0.0769230769230769,11.534832451499119,11.920855379188712,11.275903880070548,0.33630952380952384,0.9778422802911664,0.9701801401357304,0.0298198598642698,0.014975493778558223,0.00607616506509007,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8833044534646922,1.49,0.3954166666666667,0.03897080184802919,0.4150863364008344,0.0
hamilton2002+promac_optimized,6076,159.72913009120606,14321.625,0.0,2.3548774074530967,119.625,0.0,11.534832451499119,11.835758377425044,11.166005291005291,0.35725308641975306,0.968374109404616,0.9668401802766771,0.03315981972332305,0.004156777809367179,0.004345546845276824,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8828584659567819,1.49,0.395,0.03715305389151802,0.5374011537017761,0.0
hamilton2002+rodrigues2021+Kubios,2197,52.49638921243169,15316.636363636364,0.0,1.892727049000901,109.54545454545456,0.0,11.534832451499119,12.975198412698413,11.433531746031745,0.9899691358024691,0.9920948788528259,0.9197185065757624,0.08028149342423754,0.012865083166824911,0.005063200572726864,0.8811689273220868,1.49,0.395,0.036839393562929965,0.5140330728659392,0.0,0.8820215317498693,1.48,0.395,0.03722930512907633,0.4879036790187178,0.0
