Name,Exact Matches #,Mean MSE,Max MSE,Min MSE,Mean MAE,Max MAE,Min MAE,Mean Correct R #,Mean Detected R #,Mean TP,Mean FP,Mean Performance,Mean Acc,Mean Err,Mean mean_deviation,Mean std_deviation,Mean mean_ref_ibi,Max mean_ref_ibi,Min mean_ref_ibi,Mean std_ref_ibi,Max std_ref_ibi,Min std_ref_ibi,Mean mean_test_ibi,Max mean_test_ibi,Min mean_test_ibi,Mean std_test_ibi,Max std_test_ibi,Min std_test_ibi
Neurokit+hamilton2002+Kubios,263,335.15745315521957,8393.818181818182,2.0,8.575289628619716,86.18181818181819,1.0909090909090908,12.666666666666666,13.363333333333333,9.856666666666667,2.881666666666667,0.7556541196547928,0.7581557232327356,0.24184427676726433,0.028875238840573,0.006665998596414439,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8046745780893457,1.4,0.3972727272727273,0.07218978020496537,0.5444722215136416,0.0
Neurokit+hamilton2002,262,347.7076700817485,8393.818181818182,2.0,8.680069555772796,86.18181818181819,1.0909090909090908,12.666666666666666,13.365,10.025,2.783333333333333,0.7687487023905901,0.7660111417317048,0.2339888582682952,0.028943974136318294,0.006465755081600777,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.805487637101606,1.4,0.3972727272727273,0.07344205955719643,0.5444722215136416,0.0
Neurokit+kalidas2017+Kubios,292,1109.4666935104406,19334.714285714286,0.9411764705882352,16.38176455048208,139.0,0.9411764705882352,12.666666666666666,12.806666666666667,11.463333333333333,0.5533333333333333,0.9019552242211953,0.9474252489068665,0.05257475109313344,0.020283812659999238,0.003963191768882745,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.821448886735233,1.392,0.3591666666666666,0.06097957491305816,0.3779707723646165,0.0
Neurokit+kalidas2017,289,1118.6491803729039,19334.714285714286,0.9411764705882352,16.462337750436056,139.0,0.9411764705882352,12.666666666666666,12.8,11.62,0.5216666666666666,0.9143134271589907,0.9509625555544674,0.04903744444553267,0.020264928936987548,0.0037821893236461204,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8218415087242343,1.47,0.3747826086956521,0.06100051582675494,0.3779707723646165,0.0
Neurokit+koka2022+Kubios,322,935.1854943182972,14744.625,0.0,12.860416671780174,121.375,0.0,12.666666666666666,12.745,11.391666666666667,0.675,0.8957444632397437,0.9395896178984414,0.060410382101558566,0.003982341355694478,0.0036497393726246576,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8235258750469243,1.47,0.3963636363636363,0.058804476207128586,0.3767783231051181,0.0
Neurokit+koka2022,319,930.1480521647804,14744.625,0.0,12.617228232423356,121.375,0.0,12.666666666666666,12.73,11.553333333333333,0.6433333333333333,0.9090425454608134,0.943663988824786,0.05633601117521397,0.0038166838563808846,0.003403262654809187,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8235630033948964,1.49,0.3963636363636363,0.059613646086973705,0.3767783231051181,0.0
Neurokit+martinez2004+Kubios,113,445.0123793856095,12856.875,0.0,4.888293392939411,113.375,0.0,12.666666666666666,6.346666666666667,6.208333333333333,0.05,0.5088374254754807,0.8291666666666667,0.015833333333333335,0.0029853960030878394,0.0023896748577625936,0.6926044132120323,1.47,0.0,0.04587693088878455,0.4019506010871059,0.0,0.703407192845944,1.48,0.0,0.07897069500545799,0.5020458146424487,0.0
Neurokit+martinez2004,101,382.3692709930334,12856.875,0.0,4.344942406328545,113.375,0.0,12.666666666666666,6.286666666666667,6.2,0.05,0.507892040767596,0.8291666666666667,0.015833333333333335,0.002903913070716583,0.0022597616289510305,0.6926044132120323,1.47,0.0,0.04587693088878455,0.4019506010871059,0.0,0.7050057986052642,1.48,0.0,0.08379488609139316,0.5020458146424487,0.0
Neurokit+nabian2018+Kubios,184,900.00155642702,17712.285714285714,0.1,11.598712805026745,131.71428571428572,0.1,12.666666666666666,11.89,11.221666666666666,0.11333333333333333,0.8944783207842413,0.9877022607022609,0.012297739297739297,0.012278804737327962,0.003507817774715238,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8291608489548943,1.47,0.4527272727272727,0.057857570874796704,0.4186088070422472,0.0
Neurokit+nabian2018,178,953.2532869022914,17712.285714285714,0.0,11.821540607351084,131.71428571428572,0.0,12.666666666666666,11.891666666666667,11.33,0.12666666666666668,0.9037265857273591,0.986782287157287,0.013217712842712842,0.012154537484070168,0.0032052557792200554,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8281612491620681,1.47,0.458421052631579,0.05876432081024121,0.5091168824543142,0.0
Neurokit+Neurokit+Kubios,375,740.660141902771,14774.5,0.0,9.875903798666647,121.5,0.0,12.666666666666666,12.465,12.045,0.02,0.9509271970945743,0.9959647313470843,0.004035268652915712,0.004081945432547198,0.0036891145565040146,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.8187218836440365,1.47,0.3829166666666666,0.05504835240204202,0.3995980122930686,0.0
Neurokit+Neurokit,376,767.7510712020023,14774.5,0.0,9.953954178520249,121.5,0.0,12.666666666666666,12.46,12.196666666666667,0.02,0.9631183380996344,0.9959647313470843,0.004035268652915712,0.003918123878775436,0.0034719268713827925,0.8191309464998348,1.47,0.3630434782608695,0.054983321635746166,0.4019506010871059,0.0,0.818274137939419,1.47,0.3982608695652174,0.05601931724871238,0.3995980122930686,0.0
